filename,label_text,label_id
26_84_dance_002842-003069.mp4,dance,84
34_72_day_003643-003843.mp4,day,72
10_72_day_004357-004644.mp4,day,72
26_72_day_037851-038064.mp4,day,72
26_72_day_038244-038578.mp4,day,72
26_72_day_006793-006993.mp4,day,72
26_9_deaf_003960-004234.mp4,deaf,9
26_9_deaf_004521-004764.mp4,deaf,9
26_9_deaf_004874-005038.mp4,deaf,9
26_9_deaf_006640-006956.mp4,deaf,9
34_9_deaf_003760-003920.mp4,deaf,9
10_9_deaf_002912-003273.mp4,deaf,9
10_9_deaf_003296-003707.mp4,deaf,9
34_9_deaf_000689-000763.mp4,deaf,9
9_51_doctor_008038-008328.mp4,doctor,51
29_51_doctor_000033-000266.mp4,doctor,51
29_51_doctor_000433-000800.mp4,doctor,51
10_51_doctor_005125-005582.mp4,doctor,51
26_51_doctor_010644-010910.mp4,doctor,51
26_51_doctor_011077-011277.mp4,doctor,51
26_51_doctor_011344-011574.mp4,doctor,51
34_51_doctor_004423-004566.mp4,doctor,51
10_91_draw_005725-006096.mp4,draw,91
138_91_draw_000380-000557.mp4,draw,91
26_91_draw_000417-000717.mp4,draw,91
10_56_drink_005605-005922.mp4,drink,56
34_3_eat_000207-000404.mp4,eat,3
101_3_eat_020940-021141.mp4,eat,3
101_3_eat_021708-021875.mp4,eat,3
10_3_eat_004964-005331.mp4,eat,3
26_3_eat_004594-004738.mp4,eat,3
138_66_english_003933-004150.mp4,english,66
26_66_english_017230-017467.mp4,english,66
34_66_english_003413-003636.mp4,english,66
26_66_english_005415-005632.mp4,english,66
90_44_family_000523-000757.mp4,family,44
26_44_family_003009-003196.mp4,family,44
34_44_family_002916-003116.mp4,family,44
10_44_family_004901-005178.mp4,family,44
26_44_family_002963-003159.mp4,family,44
90_31_father_000991-001227.mp4,father,31
245_31_father_004074-004351.mp4,father,31
10_31_father_005201-005548.mp4,father,31
26_31_father_002345-002499.mp4,father,31
34_31_father_000713-000856.mp4,father,31
10_40_fine_005945-006303.mp4,fine,40
101_40_fine_011236-011406.mp4,fine,40
34_40_fine_004724-004961.mp4,fine,40
26_40_fine_012295-012696.mp4,fine,40
26_40_fine_002953-003126.mp4,fine,40
26_40_fine_004864-004968.mp4,fine,40
10_12_finish_022395-022562.mp4,finish,12
10_12_finish_014774-014861.mp4,finish,12
26_12_finish_006199-006309.mp4,finish,12
26_12_finish_002068-002305.mp4,finish,12
10_12_finish_014210-014317.mp4,finish,12
10_12_finish_022425-022832.mp4,finish,12
10_12_finish_014808-014908.mp4,finish,12
26_12_finish_007273-007454.mp4,finish,12
26_25_fish_008435-008695.mp4,fish,25
26_25_fish_010076-010313.mp4,fish,25
26_25_fish_005782-006022.mp4,fish,25
34_25_fish_004993-005388.mp4,fish,25
132_36_forget_000200-000466.mp4,forget,36
10_36_forget_005432-005709.mp4,forget,36
26_36_forget_007187-007377.mp4,forget,36
138_36_forget_004484-004744.mp4,forget,36
26_36_forget_012485-012696.mp4,forget,36
441_95_france_015068-015261.mp4,france,95
138_95_france_004814-005028.mp4,france,95
26_95_france_018214-018425.mp4,france,95
34_95_france_011003-011143.mp4,france,95
132_95_france_000000-000446.mp4,france,95
26_17_friend_003543-003787.mp4,friend,17
26_17_friend_013373-013673.mp4,friend,17
10_17_friend_005572-005855.mp4,friend,17
26_39_girl_003777-003947.mp4,girl,39
26_39_girl_004044-004234.mp4,girl,39
138_39_girl_005365-005535.mp4,girl,39
10_39_girl_005909-006199.mp4,girl,39
34_39_girl_002433-002596.mp4,girl,39
34_24_good_002210-002346.mp4,good,24
101_24_good_005630-005763.mp4,good,24
101_24_good_005830-006096.mp4,good,24
26_24_good_014371-014554.mp4,good,24
26_24_good_014731-015031.mp4,good,24
34_24_good_000264-000351.mp4,good,24
10_24_good_006395-006748.mp4,good,24
90_92_grandfather_003216-003450.mp4,grandfather,92
10_92_grandfather_006583-006906.mp4,grandfather,92
26_92_grandfather_002973-003179.mp4,grandfather,92
34_92_grandfather_003523-003753.mp4,grandfather,92
90_78_grandmother_003690-003890.mp4,grandmother,78
10_78_grandmother_006930-007240.mp4,grandmother,78
26_78_grandmother_003373-003586.mp4,grandmother,78
34_78_grandmother_003266-003443.mp4,grandmother,78
10_65_green_006383-006609.mp4,green,65
34_65_green_003537-003763.mp4,green,65
26_65_green_007477-007697.mp4,green,65
34_5_happy_003176-003403.mp4,happy,5
101_5_happy_007486-007670.mp4,happy,5
101_5_happy_008106-008243.mp4,happy,5
26_5_happy_016126-016383.mp4,happy,5
26_5_happy_016549-016816.mp4,happy,5
10_5_happy_004087-004317.mp4,happy,5
34_5_happy_001250-001376.mp4,happy,5
26_5_happy_022122-022325.mp4,happy,5
26_5_happy_016723-017010.mp4,happy,5
26_5_happy_026936-027203.mp4,happy,5
26_45_hearing_005545-005725.mp4,hearing,45
26_45_hearing_017877-018178.mp4,hearing,45
10_45_hearing_004971-005275.mp4,hearing,45
34_45_hearing_001108-001252.mp4,hearing,45
26_50_help_005615-005805.mp4,help,50
34_50_help_003767-003974.mp4,help,50
10_50_help_008268-008645.mp4,help,50
34_77_here_002510-002657.mp4,here,77
26_77_here_003039-003226.mp4,here,77
10_77_here_011331-011631.mp4,here,77
10_77_here_011631-011998.mp4,here,77
26_77_here_005955-006136.mp4,here,77
10_59_how_008925-009322.mp4,how,59
26_59_how_013189-013390.mp4,how,59
26_59_how_013590-013823.mp4,how,59
26_59_how_013873-014094.mp4,how,59
26_59_how_014250-014391.mp4,how,59
101_54_hungry_030366-030533.mp4,hungry,54
26_54_hungry_004851-005025.mp4,hungry,54
26_76_hurt_001958-002258.mp4,hurt,76
26_76_hurt_002392-002672.mp4,hurt,76
10_76_hurt_004571-004871.mp4,hurt,76
26_76_hurt_025862-026262.mp4,hurt,76
26_76_hurt_025805-026106.mp4,hurt,76
26_97_know_007964-008154.mp4,know,97
10_97_know_007917-008191.mp4,know,97
26_97_know_020914-021147.mp4,know,97
138_97_know_007974-008224.mp4,know,97
26_22_learn_009369-009562.mp4,learn,22
101_22_learn_010993-011160.mp4,learn,22
101_22_learn_011260-011760.mp4,learn,22
101_22_learn_012080-012246.mp4,learn,22
26_22_learn_022552-022952.mp4,learn,22
34_22_learn_005130-005343.mp4,learn,22
34_22_learn_003583-003696.mp4,learn,22
430_22_learn_023943-024214.mp4,learn,22
26_6_like_008725-008912.mp4,like,6
10_6_like_008214-008468.mp4,like,6
26_6_like_023476-023777.mp4,like,6
138_6_like_008571-008765.mp4,like,6
26_6_like_016770-017233.mp4,like,6
26_6_like_014547-014754.mp4,like,6
26_98_live_001361-001548.mp4,live,98
26_98_live_004234-004417.mp4,live,98
10_98_live_000370-000797.mp4,live,98
10_98_live_012575-012922.mp4,live,98
101_43_lost_015090-015390.mp4,lost,43
10_43_lost_008488-008798.mp4,lost,43
26_43_lost_014424-014557.mp4,lost,43
132_43_lost_000100-000466.mp4,lost,43
132_43_lost_000000-000496.mp4,lost,43
26_43_lost_004921-005161.mp4,lost,43
26_43_lost_013373-013563.mp4,lost,43
26_58_man_002122-002332.mp4,man,58
138_58_man_008835-008999.mp4,man,58
10_58_man_008224-008601.mp4,man,58
34_58_man_002730-002906.mp4,man,58
26_32_milk_013496-013703.mp4,milk,32
10_32_milk_010807-011241.mp4,milk,32
34_32_milk_002907-003070.mp4,milk,32
90_19_mother_001411-001624.mp4,mother,19
245_19_mother_003750-004000.mp4,mother,19
10_19_mother_008625-008928.mp4,mother,19
26_19_mother_002646-002802.mp4,mother,19
34_19_mother_000496-000596.mp4,mother,19
26_67_name_002355-002565.mp4,name,67
10_67_name_009195-009456.mp4,name,67
26_67_name_026950-027407.mp4,name,67
26_1_nice_005912-006099.mp4,nice,1
26_1_nice_027414-027787.mp4,nice,1
34_1_nice_003210-003360.mp4,nice,1
26_1_nice_005191-005375.mp4,nice,1
26_1_nice_004751-005145.mp4,nice,1
34_99_night_001900-002231.mp4,night,99
34_99_night_005383-005583.mp4,night,99
34_99_night_007326-007466.mp4,night,99
26_4_no_053530-053680.mp4,no,4
26_4_no_053690-053810.mp4,no,4
101_4_no_006179-006326.mp4,no,4
101_4_no_006493-006770.mp4,no,4
10_4_no_010772-011015.mp4,no,4
26_4_no_002248-002475.mp4,no,4
26_4_no_002666-002812.mp4,no,4
26_4_no_002916-003063.mp4,no,4
10_37_nothing_008605-008978.mp4,nothing,37
10_37_nothing_009002-009426.mp4,nothing,37
26_37_nothing_013546-013693.mp4,nothing,37
26_37_nothing_004941-005131.mp4,nothing,37
26_37_nothing_005478-005649.mp4,nothing,37
26_73_now_004604-004741.mp4,now,73
10_73_now_013243-013576.mp4,now,73
10_73_now_013600-013974.mp4,now,73
34_73_now_000993-001090.mp4,now,73
34_73_now_001994-002392.mp4,now,73
26_73_now_012485-012625.mp4,now,73
26_73_now_020233-020353.mp4,now,73
26_73_now_029025-029459.mp4,now,73
34_73_now_001077-001161.mp4,now,73
34_73_now_000690-000786.mp4,now,73
9_71_nurse_023970-024264.mp4,nurse,71
34_71_nurse_001348-001562.mp4,nurse,71
10_71_nurse_009449-009766.mp4,nurse,71
26_71_nurse_004644-004918.mp4,nurse,71
430_71_nurse_029162-029432.mp4,nurse,71
26_7_orange_002479-002716.mp4,orange,7
10_7_orange_010290-010577.mp4,orange,7
257_7_orange_039062-039459.mp4,orange,7
34_7_orange_001896-002156.mp4,orange,7
26_7_orange_007841-008038.mp4,orange,7
34_7_orange_003673-003830.mp4,orange,7
26_35_paper_009356-009539.mp4,paper,35
10_35_paper_010600-010997.mp4,paper,35
26_35_paper_008712-008885.mp4,paper,35
101_35_paper_035343-035576.mp4,paper,35
101_35_paper_035610-035843.mp4,paper,35
257_35_paper_004414-004811.mp4,paper,35
34_35_paper_002243-002400.mp4,paper,35
138_35_paper_010487-010830.mp4,paper,35
101_35_paper_012585-012802.mp4,paper,35
101_35_paper_012969-013219.mp4,paper,35
26_35_paper_007777-007944.mp4,paper,35
10_79_pencil_017651-018108.mp4,pencil,79
26_79_pencil_008658-008898.mp4,pencil,79
34_79_pencil_001510-001703.mp4,pencil,79
138_79_pencil_010897-011197.mp4,pencil,79
34_96_pink_002562-002738.mp4,pink,96
26_96_pink_008174-008355.mp4,pink,96
101_85_play_012706-012863.mp4,play,85
10_85_play_010560-010894.mp4,play,85
26_85_play_023667-023923.mp4,play,85
245_85_play_003240-003677.mp4,play,85
26_85_play_002132-002342.mp4,play,85
26_47_please_029466-029893.mp4,please,47
34_47_please_002450-002673.mp4,please,47
10_47_please_010954-011318.mp4,please,47
101_47_please_007670-007804.mp4,please,47
101_47_please_008038-008238.mp4,please,47
26_47_please_003840-004007.mp4,please,47
138_82_read_013183-013743.mp4,read,82
10_82_read_011358-011621.mp4,read,82
101_82_read_041956-042090.mp4,read,82
138_82_read_011745-012052.mp4,read,82
34_82_read_002933-003106.mp4,read,82
26_82_read_004037-004270.mp4,read,82
26_82_read_004404-004604.mp4,read,82
26_82_read_004771-005271.mp4,read,82
10_61_red_011645-011931.mp4,red,61
34_61_red_001155-001302.mp4,red,61
26_61_red_008868-009002.mp4,red,61
10_94_right_016519-016840.mp4,right,94
26_94_right_007797-007964.mp4,right,94
101_94_right_049856-050023.mp4,right,94
101_94_right_050056-050356.mp4,right,94
26_94_right_022332-022469.mp4,right,94
10_94_right_012996-013443.mp4,right,94
10_94_right_011652-011989.mp4,right,94
26_94_right_010677-010894.mp4,right,94
26_27_sad_004734-005021.mp4,sad,27
101_27_sad_009416-009806.mp4,sad,27
26_27_sad_030533-030900.mp4,sad,27
10_27_sad_007764-008064.mp4,sad,27
415_27_sad_001224-001338.mp4,sad,27
34_70_same_004274-004515.mp4,same,70
26_70_same_007257-007467.mp4,same,70
26_10_school_004250-004391.mp4,school,10
101_10_school_003543-003710.mp4,school,10
245_10_school_002389-002629.mp4,school,10
26_10_school_031911-032375.mp4,school,10
34_10_school_003899-004090.mp4,school,10
138_10_school_000036-000307.mp4,school,10
138_10_school_012779-013039.mp4,school,10
10_10_school_012013-012320.mp4,school,10
10_102_shoes_020633-021001.mp4,shoes,102
34_102_shoes_000816-001047.mp4,shoes,102
26_63_sick_006162-006386.mp4,sick,63
26_63_sick_006449-006716.mp4,sick,63
26_63_sick_005171-005508.mp4,sick,63
26_63_sick_032682-033106.mp4,sick,63
10_63_sick_012990-013267.mp4,sick,63
26_86_sign_000707-000954.mp4,sign,86
26_86_sign_011935-012155.mp4,sign,86
26_86_sign_000647-000814.mp4,sign,86
26_86_sign_000577-000774.mp4,sign,86
26_86_sign_001518-001658.mp4,sign,86
26_86_sign_000547-000757.mp4,sign,86
26_86_sign_033179-033560.mp4,sign,86
34_86_sign_004023-004300.mp4,sign,86
34_86_sign_004383-004643.mp4,sign,86
26_86_sign_001911-002095.mp4,sign,86
26_86_sign_000697-000917.mp4,sign,86
90_11_sister_002235-002469.mp4,sister,11
90_11_sister_005328-005508.mp4,sister,11
90_11_sister_006132-006359.mp4,sister,11
10_11_sister_011341-011685.mp4,sister,11
26_11_sister_004771-005038.mp4,sister,11
34_11_sister_001939-002163.mp4,sister,11
101_18_sit_005460-005626.mp4,sit,18
101_18_sit_005793-006093.mp4,sit,18
101_18_sit_006093-006540.mp4,sit,18
10_18_sit_003253-003493.mp4,sit,18
34_18_sit_006695-006895.mp4,sit,18
138_18_sit_001398-001568.mp4,sit,18
26_18_sit_009399-009549.mp4,sit,18
34_18_sit_004183-004330.mp4,sit,18
10_104_slow_019185-019653.mp4,slow,104
10_104_slow_019653-020053.mp4,slow,104
26_104_slow_034010-034491.mp4,slow,104
101_104_slow_010854-011101.mp4,slow,104
101_104_slow_011301-011588.mp4,slow,104
415_104_slow_009873-009983.mp4,slow,104
34_89_sorry_003108-003315.mp4,sorry,89
101_89_sorry_008488-008755.mp4,sorry,89
101_89_sorry_008855-009022.mp4,sorry,89
10_89_sorry_013584-013941.mp4,sorry,89
132_23_spring_000066-000333.mp4,spring,23
10_23_spring_007617-007974.mp4,spring,23
26_23_spring_006716-006890.mp4,spring,23
26_23_spring_002425-002896.mp4,spring,23
90_23_spring_002692-002939.mp4,spring,23
10_23_spring_012859-013253.mp4,spring,23
26_23_spring_038728-039112.mp4,spring,23
90_23_spring_004291-004487.mp4,spring,23
26_21_student_009773-010070.mp4,student,21
26_21_student_022959-023403.mp4,student,21
138_21_student_014224-014461.mp4,student,21
10_21_student_012025-012349.mp4,student,21
101_28_table_009546-009746.mp4,table,28
101_28_table_009880-010113.mp4,table,28
26_28_table_002999-003196.mp4,table,28
10_28_table_012676-013009.mp4,table,28
34_28_table_003412-003623.mp4,table,28
124_28_table_010897-011104.mp4,table,28
124_28_table_034904-035141.mp4,table,28
94_28_table_001744-002096.mp4,table,28
135_28_table_000000-000346.mp4,table,28
2_28_table_000000-000455.mp4,table,28
203_28_table_010213-010503.mp4,table,28
124_28_table_005348-005541.mp4,table,28
309_28_table_011885-012118.mp4,table,28
309_28_table_012218-012452.mp4,table,28
77_28_table_031388-032072.mp4,table,28
144_28_table_000000-000160.mp4,table,28
144_28_table_000160-000493.mp4,table,28
144_28_table_000493-000840.mp4,table,28
0_28_table_000000-000270.mp4,table,28
9_2_teacher_033233-033530.mp4,teacher,2
26_2_teacher_012749-012979.mp4,teacher,2
29_2_teacher_000066-000300.mp4,teacher,2
29_2_teacher_000500-000733.mp4,teacher,2
101_2_teacher_009356-009606.mp4,teacher,2
26_2_teacher_036259-036626.mp4,teacher,2
138_2_teacher_015305-015558.mp4,teacher,2
10_2_teacher_012702-013033.mp4,teacher,2
34_2_teacher_009953-010094.mp4,teacher,2
34_2_teacher_006636-006753.mp4,teacher,2
144_2_teacher_001399-001549.mp4,teacher,2
144_2_teacher_001549-001703.mp4,teacher,2
233_2_teacher_008081-008301.mp4,teacher,2
72_2_teacher_008832-009289.mp4,teacher,2
22_2_teacher_014330-014783.mp4,teacher,2
0_2_teacher_000000-000183.mp4,teacher,2
172_2_teacher_003252-003652.mp4,teacher,2
172_2_teacher_003732-003940.mp4,teacher,2
2_2_teacher_000000-000798.mp4,teacher,2
0_2_teacher_000000-000276.mp4,teacher,2
95_2_teacher_009589-009949.mp4,teacher,2
32_2_teacher_001448-001945.mp4,teacher,2
401_2_teacher_000909-001675.mp4,teacher,2
36_2_teacher_000050-000216.mp4,teacher,2
36_2_teacher_000250-000607.mp4,teacher,2
36_2_teacher_000607-000774.mp4,teacher,2
12_2_teacher_004412-005208.mp4,teacher,2
40_2_teacher_016010-016230.mp4,teacher,2
94_2_teacher_011455-011712.mp4,teacher,2
124_2_teacher_042128-042385.mp4,teacher,2
40_2_teacher_001374-001554.mp4,teacher,2
40_2_teacher_001618-001771.mp4,teacher,2
94_2_teacher_005104-005528.mp4,teacher,2
18_2_teacher_010587-010884.mp4,teacher,2
94_2_teacher_003411-003828.mp4,teacher,2
94_2_teacher_003828-004037.mp4,teacher,2
262_2_teacher_006900-007283.mp4,teacher,2
40_2_teacher_007693-008020.mp4,teacher,2
124_2_teacher_019616-020163.mp4,teacher,2
124_2_teacher_007804-008001.mp4,teacher,2
160_2_teacher_011768-012038.mp4,teacher,2
286_2_teacher_003433-003713.mp4,teacher,2
135_2_teacher_000000-000346.mp4,teacher,2
112_2_teacher_000000-000373.mp4,teacher,2
93_2_teacher_000000-000348.mp4,teacher,2
229_2_teacher_000000-000307.mp4,teacher,2
0_2_teacher_000000-000350.mp4,teacher,2
34_16_tired_002920-003143.mp4,tired,16
26_16_tired_007757-008011.mp4,tired,16
101_16_tired_028176-028603.mp4,tired,16
26_16_tired_037040-037510.mp4,tired,16
10_16_tired_011638-012062.mp4,tired,16
26_16_tired_027594-027894.mp4,tired,16
26_16_tired_027894-028228.mp4,tired,16
26_16_tired_028328-028528.mp4,tired,16
388_16_tired_006113-006306.mp4,tired,16
12_16_tired_003900-004420.mp4,tired,16
32_16_tired_004040-004437.mp4,tired,16
62_16_tired_000000-000243.mp4,tired,16
72_16_tired_011531-011965.mp4,tired,16
12_16_tired_007072-007392.mp4,tired,16
12_16_tired_007472-007792.mp4,tired,16
286_16_tired_018441-018682.mp4,tired,16
24_16_tired_004391-004784.mp4,tired,16
399_16_tired_030817-031161.mp4,tired,16
32_16_tired_031141-031638.mp4,tired,16
401_16_tired_082543-083151.mp4,tired,16
8_16_tired_008992-009219.mp4,tired,16
349_16_tired_016790-016956.mp4,tired,16
144_16_tired_000915-001389.mp4,tired,16
144_16_tired_001483-001746.mp4,tired,16
32_16_tired_050667-051164.mp4,tired,16
77_16_tired_029027-029808.mp4,tired,16
124_16_tired_069355-069990.mp4,tired,16
417_16_tired_034898-035095.mp4,tired,16
12_16_tired_013980-014204.mp4,tired,16
12_16_tired_014224-014376.mp4,tired,16
24_16_tired_011678-012075.mp4,tired,16
2_16_tired_000000-000212.mp4,tired,16
2_16_tired_000280-000516.mp4,tired,16
124_16_tired_056286-056649.mp4,tired,16
0_16_tired_000000-000286.mp4,tired,16
0_16_tired_000000-000253.mp4,tired,16
172_16_tired_009312-009848.mp4,tired,16
349_16_tired_022402-022605.mp4,tired,16
0_16_tired_000000-000310.mp4,tired,16
0_16_tired_000000-000317.mp4,tired,16
26_60_understand_010076-010297.mp4,understand,60
26_60_understand_040086-040470.mp4,understand,60
34_60_understand_003610-003823.mp4,understand,60
101_60_understand_009346-009669.mp4,understand,60
10_60_understand_014224-014501.mp4,understand,60
233_60_understand_005078-005295.mp4,understand,60
152_60_understand_000000-000156.mp4,understand,60
46_60_understand_035959-036156.mp4,understand,60
2_60_understand_000000-000753.mp4,understand,60
144_60_understand_000133-000467.mp4,understand,60
144_60_understand_000934-001668.mp4,understand,60
24_60_understand_007804-008201.mp4,understand,60
399_60_understand_032666-032929.mp4,understand,60
32_60_understand_018575-019072.mp4,understand,60
77_60_understand_027676-028004.mp4,understand,60
77_60_understand_028012-028512.mp4,understand,60
72_60_understand_011368-011681.mp4,understand,60
12_60_understand_024252-024500.mp4,understand,60
12_60_understand_024548-024820.mp4,understand,60
14_60_understand_000000-000740.mp4,understand,60
417_60_understand_036599-036910.mp4,understand,60
262_60_understand_009442-009539.mp4,understand,60
262_60_understand_009596-009709.mp4,understand,60
312_60_understand_053863-054173.mp4,understand,60
14_60_understand_000000-000636.mp4,understand,60
0_60_understand_000000-000260.mp4,understand,60
160_60_understand_018855-019015.mp4,understand,60
394_60_understand_034958-035594.mp4,understand,60
160_60_understand_009389-009486.mp4,understand,60
349_60_understand_028008-028214.mp4,understand,60
0_60_understand_000000-000266.mp4,understand,60
229_60_understand_000000-000307.mp4,understand,60
34_80_walk_004009-004209.mp4,walk,80
101_80_walk_010626-010826.mp4,walk,80
101_80_walk_010826-010953.mp4,walk,80
10_80_walk_017634-017994.mp4,walk,80
10_80_walk_018018-018401.mp4,walk,80
26_80_walk_018995-019449.mp4,walk,80
34_80_walk_001730-001960.mp4,walk,80
26_80_walk_002729-003023.mp4,walk,80
230_80_walk_014236-014812.mp4,walk,80
0_80_walk_000000-000236.mp4,walk,80
172_80_walk_003664-004172.mp4,walk,80
24_80_walk_022168-022562.mp4,walk,80
401_80_walk_040976-041609.mp4,walk,80
94_80_walk_005005-005488.mp4,walk,80
32_80_walk_080750-081147.mp4,walk,80
77_80_walk_029872-030636.mp4,walk,80
124_80_walk_048418-049035.mp4,walk,80
0_80_walk_000000-000244.mp4,walk,80
215_80_walk_011424-011755.mp4,walk,80
12_80_walk_023604-024000.mp4,walk,80
0_80_walk_000000-000192.mp4,walk,80
274_80_walk_031672-032266.mp4,walk,80
72_80_walk_039232-039689.mp4,walk,80
94_80_walk_002464-002844.mp4,walk,80
41_80_walk_000830-001000.mp4,walk,80
41_80_walk_001104-001268.mp4,walk,80
36_80_walk_000000-000200.mp4,walk,80
36_80_walk_000567-000767.mp4,walk,80
36_80_walk_000934-001167.mp4,walk,80
0_80_walk_000000-000190.mp4,walk,80
2_80_walk_000000-000469.mp4,walk,80
26_8_want_008004-008151.mp4,want,8
26_8_want_009449-009599.mp4,want,8
10_8_want_013303-013596.mp4,want,8
26_8_want_040477-040830.mp4,want,8
101_8_want_013333-013566.mp4,want,8
101_8_want_013666-013933.mp4,want,8
2_8_want_000000-000354.mp4,want,8
144_8_want_000166-000533.mp4,want,8
144_8_want_000667-001061.mp4,want,8
12_8_want_005444-005884.mp4,want,8
72_8_want_021604-021995.mp4,want,8
0_8_want_000000-000176.mp4,want,8
24_8_want_008381-008775.mp4,want,8
399_8_want_032979-033216.mp4,want,8
8_8_want_005865-006082.mp4,want,8
14_8_want_000000-000584.mp4,want,8
6_8_want_038576-039207.mp4,want,8
88_8_want_001955-002155.mp4,want,8
88_8_want_002155-002489.mp4,want,8
88_8_want_002489-002689.mp4,want,8
88_8_want_002689-002989.mp4,want,8
88_8_want_002989-003290.mp4,want,8
88_8_want_003290-003590.mp4,want,8
32_8_want_024397-024891.mp4,want,8
126_8_want_027440-027791.mp4,want,8
2_8_want_000000-000398.mp4,want,8
417_8_want_037057-037253.mp4,want,8
40_8_want_022613-022850.mp4,want,8
370_8_want_001958-002158.mp4,want,8
370_8_want_002258-002459.mp4,want,8
274_8_want_025340-025550.mp4,want,8
274_8_want_025403-025627.mp4,want,8
274_8_want_025647-025820.mp4,want,8
32_8_want_024914-025512.mp4,want,8
32_8_want_038641-039192.mp4,want,8
160_8_want_019442-019643.mp4,want,8
124_8_want_059105-059542.mp4,want,8
124_8_want_059549-059759.mp4,want,8
0_8_want_000000-000230.mp4,want,8
309_8_want_010583-010784.mp4,want,8
309_8_want_010884-011084.mp4,want,8
124_8_want_007300-007817.mp4,want,8
10_48_water_018958-019295.mp4,water,48
34_48_water_006436-006604.mp4,water,48
26_48_water_009973-010130.mp4,water,48
230_48_water_015484-016141.mp4,water,48
175_48_water_003796-003943.mp4,water,48
2_48_water_000000-000337.mp4,water,48
97_48_water_005659-005905.mp4,water,48
172_48_water_030080-030739.mp4,water,48
0_48_water_000000-000256.mp4,water,48
401_48_water_068885-069496.mp4,water,48
18_48_water_000770-001167.mp4,water,48
94_48_water_006559-007056.mp4,water,48
2_48_water_000000-000357.mp4,water,48
286_48_water_037600-037807.mp4,water,48
247_48_water_002559-002759.mp4,water,48
247_48_water_002826-003026.mp4,water,48
72_48_water_011638-012055.mp4,water,48
144_48_water_000497-000724.mp4,water,48
144_48_water_000794-001024.mp4,water,48
144_48_water_003083-003329.mp4,water,48
124_48_water_049793-050377.mp4,water,48
124_48_water_018581-018822.mp4,water,48
77_48_water_018296-018792.mp4,water,48
77_48_water_018812-019396.mp4,water,48
107_48_water_014006-014369.mp4,water,48
95_48_water_007233-007604.mp4,water,48
0_48_water_000000-000313.mp4,water,48
152_48_water_000000-000140.mp4,water,48
370_48_water_017027-017227.mp4,water,48
370_48_water_017293-017527.mp4,water,48
274_48_water_019791-020379.mp4,water,48
14_48_water_000000-000484.mp4,water,48
445_48_water_018096-018353.mp4,water,48
309_48_water_019225-019426.mp4,water,48
